Alava Wx 2,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
2017-01-02 08:30:00,431,94.3,69.8,0,149,1,0,68.1
2017-01-02 08:45:00,368,89.8,71,0,83,1,0,67.8
2017-01-02 09:00:00,447,88.1,71.2,0,129,2,0,67.5
2017-01-02 09:15:00,534,85.8,72.2,0,207,1,0,67.7
2017-01-02 09:30:00,337,84.3,72.2,0,221,1,0,67.2
2017-01-02 09:45:00,209,87.9,71.5,0,122,4,0,67.7
2017-01-02 10:00:00,171,94.1,69.2,0,98,5,1,67.4
2017-01-02 10:15:00,206,96.7,68.7,0,83,7,1,67.7
2017-01-02 10:30:00,144,98,68.1,0,77,8,2,67.5
2017-01-02 10:45:00,362,99.3,68.1,0,59,6,1,67.9
2017-01-02 11:00:00,645,99.5,68.6,0,100,9,1,68.4
2017-01-02 11:15:00,927,97.1,70.9,0,129,6,0,70
2017-01-02 11:30:00,567,90.5,72.5,0,129,3,0,69.5
2017-01-02 11:45:00,546,90.8,71.1,0,115,3,0,68.3
2017-01-02 12:00:00,860,87,72.8,0,153,1,0,68.7
2017-01-02 12:15:00,906,84,74,0,163,2,0,68.9
2017-01-02 12:30:00,909,81.7,73.9,0,104,8,1,68
2017-01-02 12:45:00,516,87.4,70.8,0,79,5,0,66.9
2017-01-02 13:00:00,1080,82.6,73.6,0,100,3,0,68
2017-01-02 13:15:00,972,81.3,75.6,0,247,2,0,69.5
2017-01-02 13:30:00,1027,77,76.4,0,108,2,0,68.8
2017-01-02 13:45:00,765,81.4,74.8,0,73,3,0,68.8
2017-01-02 14:00:00,438,80.5,74.3,0,60,2,0,68
2017-01-02 14:15:00,934,84.4,72,0,197,3,0,67.1
2017-01-02 14:30:00,994,76.4,76.4,0,127,2,0,68.6
2017-01-02 14:45:00,1036,77,76.9,0,262,2,0,69.3
2017-01-02 15:00:00,953,74.1,77.5,0,177,4,0,68.8
2017-01-02 15:15:00,662,79.6,75.1,0,201,3,0,68.5
2017-01-02 15:30:00,646,77.8,76,0,218,1,0,68.7
2017-01-02 15:45:00,429,82.6,74.4,0,72,1,0,68.8
2017-01-02 16:00:00,360,82.5,74.5,0,286,2,0,68.9
2017-01-02 16:15:00,351,83.9,73.3,0,216,1,0,68.2
2017-01-02 16:30:00,258,83.4,73,0,218,1,0,67.7
2017-01-02 16:45:00,178,86.6,71.8,0,303,0,0,67.6
2017-01-02 17:00:00,101,90.4,69.7,0,268,1,0,66.7
2017-01-02 17:15:00,72,93.2,68.7,0,276,0,0,66.6
2017-01-02 17:30:00,71,94.3,68.4,0,278,0,0,66.7
2017-01-02 17:45:00,107,94.7,68.4,0,278,0,0,66.8
2017-01-02 18:00:00,159,94.6,68.6,0,278,0,0,67
2017-01-02 18:15:00,179,88.9,69.7,0,278,0,0,66.3
2017-01-02 18:30:00,91,88.6,69,0,138,2,0,65.5
2017-01-02 18:45:00,33,92.7,66.7,0,131,2,0,64.5
2017-01-02 19:00:00,3,94.9,65.1,0,138,2,0,63.6
2017-01-02 19:15:00,0,96.1,64.4,0,117,1,0,63.2
2017-01-02 19:30:00,0,97.1,64.1,0,214,2,0,63.2
2017-01-02 19:45:00,0,97.9,63.9,0,223,2,0,63.3
2017-01-02 20:00:00,0,98.7,63.7,0,98,2,0,63.3
2017-01-02 20:15:00,0,99.2,63.8,0,69,2,0,63.6
2017-01-02 20:30:00,0,99.5,63.7,0,69,4,0,63.6
2017-01-02 20:45:00,0,99.5,63.6,0,64,4,0,63.5
2017-01-02 21:00:00,0,99.5,63.3,0,60,4,0,63.2
2017-01-02 21:15:00,0,99.5,63.1,0,72,5,0,63
2017-01-02 21:30:00,0,99.4,62.9,0,90,2,0,62.7
2017-01-02 21:45:00,0,99.4,63,0,73,4,0,62.8
2017-01-02 22:00:00,0,99.2,62.9,0,117,2,0,62.7
2017-01-02 22:15:00,0,99.1,62.8,0,172,2,0,62.5
2017-01-02 22:30:00,0,98.9,62.6,0,255,2,0,62.3
2017-01-02 22:45:00,0,98.8,62.6,0,158,3,0,62.2
2017-01-02 23:00:00,0,98.8,62.8,0,91,3,0,62.4
2017-01-02 23:15:00,0,99.1,62.8,0,84,1,0,62.5
2017-01-02 23:30:00,0,99.3,62.8,0,114,3,0,62.6
2017-01-02 23:45:00,0,99.5,62.8,0,145,3,0,62.7
2017-01-03 00:00:00,0,99.4,62.8,0,107,3,0,62.6
2017-01-03 00:15:00,0,99.2,62.8,0,135,3,0,62.6
2017-01-03 00:30:00,0,99,62.7,0,101,2,0,62.4
2017-01-03 00:45:00,0,99,62.6,0,135,2,0,62.3
2017-01-03 01:00:00,0,99.3,62.6,0,254,1,0,62.4
2017-01-03 01:15:00,0,99.5,62.7,0,138,0,0,62.6
2017-01-03 01:30:00,0,99.5,62.8,0,159,1,0,62.7
2017-01-03 01:45:00,0,99.5,62.8,0,197,1,0,62.7
2017-01-03 02:00:00,0,99.5,62.9,0,115,1,0,62.8
2017-01-03 02:15:00,0,99.6,62.9,0,159,1,0,62.8
2017-01-03 02:30:00,0,99.6,62.8,0,42,2,0,62.7
2017-01-03 02:45:00,0,99.7,62.9,0,80,1,0,62.8
2017-01-03 03:00:00,0,99.8,62.9,0,132,1,0,62.8
2017-01-03 03:15:00,0,99.9,63.2,0,56,1,0,63.2
2017-01-03 03:30:00,0,99.8,62.6,0,134,0,0,62.5
2017-01-03 03:45:00,0,99.9,62.8,0,168,1,0,62.8
2017-01-03 04:00:00,0,99.9,63.2,0,153,2,0,63.2
2017-01-03 04:15:00,0,100,63.3,0,60,2,0,63.3
2017-01-03 04:30:00,0,100,63.3,0,45,1,0,63.3
2017-01-03 04:45:00,0,100,63.4,0,158,0,0,63.4
2017-01-03 05:00:00,0,100,63.7,0,269,1,0,63.7
2017-01-03 05:15:00,0,99.8,63.3,0,43,4,0,63.2
2017-01-03 05:30:00,0,99.9,63.5,0,216,2,0,63.5
2017-01-03 05:45:00,0,99.9,63.8,0,168,1,0,63.8
2017-01-03 06:00:00,1,99.9,63.9,0,145,2,0,63.9
2017-01-03 06:15:00,10,99.9,63.9,0,208,0,0,63.9
2017-01-03 06:30:00,26,100,64,0,90,2,0,64
2017-01-03 06:45:00,75,100,64.2,0,36,2,0,64.2
2017-01-03 07:00:00,142,100,65.3,0,25,1,0,65.3
2017-01-03 07:15:00,256,99.8,67,0,121,0,0,66.9
2017-01-03 07:30:00,288,99.1,68.3,0,303,0,0,68
2017-01-03 07:45:00,208,96.3,68.4,0,296,1,0,67.3
2017-01-03 08:00:00,349,94.9,68.8,0,299,1,0,67.2
2017-01-03 08:15:00,331,92.1,70,0,276,1,0,67.6
2017-01-03 08:30:00,191,92.3,68.9,0,345,0,0,66.5
2017-01-03 08:45:00,141,94.2,68.3,0,241,2,0,66.5
2017-01-03 09:00:00,190,94.5,68.6,0,38,1,0,66.9
2017-01-03 09:15:00,185,94.7,69.2,0,142,1,0,67.6
2017-01-03 09:30:00,362,94.7,69.1,0,114,4,0,67.5
2017-01-03 09:45:00,446,88.7,71.8,0,278,2,0,68.3
2017-01-03 10:00:00,646,87,72.5,0,266,1,0,68.4
2017-01-03 10:15:00,312,86,72.6,0,224,0,0,68.2
2017-01-03 10:30:00,314,88.6,71.2,0,77,1,0,67.7
2017-01-03 10:45:00,786,87.7,72.2,0,182,2,0,68.4
2017-01-03 11:00:00,479,85.7,73.6,0,316,1,0,69.1
2017-01-03 11:15:00,337,85.7,73,0,207,2,0,68.5
2017-01-03 11:30:00,472,87.9,71.8,0,286,2,0,68
2017-01-03 11:45:00,743,85.1,73.2,0,304,1,0,68.5
2017-01-03 12:00:00,1063,79.9,75.5,0,169,0,0,69
2017-01-03 12:15:00,965,76.3,77.5,0,55,1,0,69.6
2017-01-03 12:30:00,923,75.4,76.6,0,136,3,0,68.4
2017-01-03 12:45:00,624,80.3,75.3,0,87,1,0,68.9
2017-01-03 13:00:00,795,78.3,76,0,139,1,0,68.9
2017-01-03 13:15:00,525,81.7,74.5,0,213,2,0,68.6
2017-01-03 13:30:00,646,77.2,75.1,0,304,3,0,67.6
2017-01-03 13:45:00,715,80.1,75.3,0,259,2,0,68.8
2017-01-03 14:00:00,571,79.4,75.8,0,276,0,0,69.1
2017-01-03 14:15:00,233,81.6,74,0,282,4,0,68.1
2017-01-03 14:30:00,515,85.2,72.3,0,271,1,0,67.6
2017-01-03 14:45:00,430,81.5,73.9,0,273,3,0,68
2017-01-03 15:00:00,404,89.1,71.6,0,268,1,0,68.2
2017-01-03 15:15:00,246,83.4,73.2,0,271,2,0,67.9
2017-01-03 15:30:00,261,87.3,70.8,0,300,0,0,66.8
2017-01-03 15:45:00,151,88.9,70.3,0,341,0,0,66.9
2017-01-03 16:00:00,335,87.9,70.6,0,341,0,0,66.8
2017-01-03 16:15:00,217,86.8,71.5,0,341,1,0,67.4
2017-01-03 16:30:00,213,86.9,70.7,0,327,1,0,66.6
2017-01-03 16:45:00,193,87.2,70.3,0,276,0,0,66.3
2017-01-03 17:00:00,387,84.3,71.1,0,276,1,0,66.2
2017-01-03 17:15:00,222,83,72.4,0,70,0,0,67
2017-01-03 17:30:00,113,87,69.6,0,29,0,0,65.6
2017-01-03 17:45:00,149,87.8,69.1,0,26,0,0,65.3
2017-01-03 18:00:00,139,88.2,68.7,0,223,3,0,65.1
2017-01-03 18:15:00,93,87.1,69,0,16,0,0,65
2017-01-03 18:30:00,29,91,67.4,0,217,2,0,64.7
2017-01-03 18:45:00,11,94.4,65.9,0,132,1,0,64.2
2017-01-03 19:00:00,1,96.4,65.3,0,134,1,0,64.2
2017-01-03 19:15:00,0,97.1,64.9,0,69,2,0,64
2017-01-03 19:30:00,0,97.9,64.6,0,115,0,0,64
2017-01-03 19:45:00,0,98.6,64.4,0,96,0,0,64
2017-01-03 20:00:00,0,99.2,64.5,0,57,1,0,64.3
2017-01-03 20:15:00,0,99.4,64.3,0,132,3,0,64.1
2017-01-03 20:30:00,0,99.3,63.5,0,46,1,0,63.3
2017-01-03 20:45:00,0,99.5,63.5,0,90,2,0,63.4
2017-01-03 21:00:00,0,99.5,63.7,0,86,1,0,63.6
2017-01-03 21:15:00,0,99.5,63.8,0,55,2,0,63.7
2017-01-03 21:30:00,0,99.6,63.6,0,118,0,0,63.5
2017-01-03 21:45:00,0,99.7,63.5,0,46,0,0,63.4
2017-01-03 22:00:00,0,99.9,63.5,0,121,2,0,63.5
2017-01-03 22:15:00,0,100,63.7,0,77,1,0,63.7
2017-01-03 22:30:00,0,100,63.8,0,144,0,0,63.8
2017-01-03 22:45:00,0,100,63.8,0,52,1,0,63.8
2017-01-03 23:00:00,0,100,63.9,0,184,1,0,63.9
2017-01-03 23:15:00,0,100,63.8,0,192,0,0,63.8
2017-01-03 23:30:00,0,100,63.8,0,67,1,0,63.8
2017-01-03 23:45:00,0,100,63.9,0,63,1,0,63.9
2017-01-04 00:00:00,0,100,64.1,0,55,1,0,64.1
2017-01-04 00:15:00,0,100,64.2,0,211,0,0,64.2
2017-01-04 00:30:00,0,100,64.2,0,199,0,0,64.2
2017-01-04 00:45:00,0,100,64.2,0,177,2,0,64.2
2017-01-04 01:00:00,0,100,64.1,0,87,2,0,64.1
2017-01-04 01:15:00,0,100,64,0,211,1,0,64
2017-01-04 01:30:00,0,100,64.1,0,56,1,0,64.1
2017-01-04 01:45:00,0,100,64.3,0,49,0,0,64.3
2017-01-04 02:00:00,0,100,64.5,0,242,1,0,64.5
2017-01-04 02:15:00,0,100,64.6,0,59,2,0,64.6
2017-01-04 02:30:00,0,100,64.6,0,135,1,0,64.6
2017-01-04 02:45:00,0,100,64.5,0,112,2,0,64.5
2017-01-04 03:00:00,0,100,64.3,0,77,3,0,64.3
2017-01-04 03:15:00,0,100,64.2,0,201,0,0,64.2
2017-01-04 03:30:00,0,100,64.3,0,93,1,0,64.3
2017-01-04 03:45:00,0,100,64.4,0,96,2,0,64.4
2017-01-04 04:00:00,0,100,64,0,84,1,0,64
2017-01-04 04:15:00,0,100,64.2,0,80,2,0,64.2
2017-01-04 04:30:00,0,100,64.5,0,122,1,0,64.5
2017-01-04 04:45:00,0,100,64.5,0,96,1,0,64.5
2017-01-04 05:00:00,0,100,64.5,0,80,1,0,64.5
2017-01-04 05:15:00,0,100,64.6,0,62,2,0,64.6
2017-01-04 05:30:00,0,100,64.7,0,76,3,0,64.7
2017-01-04 05:45:00,0,100,64.5,0,73,2,0,64.5
2017-01-04 06:00:00,0,100,64.1,0,158,2,0,64.1
2017-01-04 06:15:00,7,100,64.3,0,208,1,0,64.3
2017-01-04 06:30:00,28,100,64.8,0,45,1,0,64.8
2017-01-04 06:45:00,46,100,65.2,0,136,2,0,65.2
2017-01-04 07:00:00,88,100,65.4,0,201,1,0,65.4
2017-01-04 07:15:00,95,100,65.7,0,166,4,0,65.7
2017-01-04 07:30:00,116,100,65.7,0,97,2,0,65.7
2017-01-04 07:45:00,136,100,65.4,0,213,4,0,65.4
2017-01-04 08:00:00,161,100,65.6,0,118,3,0,65.6
2017-01-04 08:15:00,294,100,66.5,0,138,2,0,66.5
2017-01-04 08:30:00,389,99.6,68.5,0,234,3,0,68.4
2017-01-04 08:45:00,247,98.4,67.8,0,208,2,0,67.3
2017-01-04 09:00:00,213,97.4,67.5,0,112,2,0,66.7
2017-01-04 09:15:00,184,97.1,67.6,0,48,3,0,66.7
2017-01-04 09:30:00,245,95.9,67.5,0,145,2,0,66.3
2017-01-04 09:45:00,306,95,68.4,0,203,3,0,66.9
2017-01-04 10:00:00,432,93.8,68.9,0,158,3,0,67
2017-01-04 10:15:00,338,92.2,69.3,0,59,2,0,66.9
2017-01-04 10:30:00,387,91.6,69.3,0,135,4,0,66.7
2017-01-04 10:45:00,406,90.9,69.2,0,170,2,0,66.4
2017-01-04 11:00:00,427,89.6,70.3,0,192,1,0,67.1
2017-01-04 11:15:00,490,86.6,71.5,0,186,1,0,67.3
2017-01-04 11:30:00,793,83.4,72.9,0,244,2,0,67.6
2017-01-04 11:45:00,691,80,74.2,0,225,3,0,67.7
2017-01-04 12:00:00,365,85.1,72.6,0,295,1,0,67.9
2017-01-04 12:15:00,169,86.4,72.2,0,258,3,0,67.9
2017-01-04 12:30:00,252,92,70.2,0,265,3,0,67.7
2017-01-04 12:45:00,158,93.9,70.2,0,269,1,0,68.3
2017-01-04 13:00:00,524,95.8,71.2,0,225,1,0,69.9
2017-01-04 13:15:00,344,92.9,72.4,0,244,0,0,70.2
2017-01-04 13:30:00,329,89,72.2,0,135,3,0,68.8
2017-01-04 13:45:00,217,91.7,69.1,0,84,4,0,66.6
2017-01-04 14:00:00,468,94.7,69.3,0,286,1,0,67.7
2017-01-04 14:15:00,249,93.7,70.3,0,254,1,0,68.4
2017-01-04 14:30:00,228,94.7,69.3,0,245,0,0,67.7
2017-01-04 14:45:00,184,94.5,68.9,0,327,0,0,67.2
2017-01-04 15:00:00,187,94.7,68.4,0,275,0,0,66.8
2017-01-04 15:15:00,243,94.7,68.5,0,162,1,0,66.9
2017-01-04 15:30:00,487,94.6,68.9,0,166,1,0,67.3
2017-01-04 15:45:00,397,88.5,70.4,0,62,2,0,66.8
2017-01-04 16:00:00,394,90,69.7,0,87,3,0,66.6
2017-01-04 16:15:00,410,88.2,70.4,0,192,1,0,66.7
2017-01-04 16:30:00,243,89.5,70.1,0,269,0,0,66.9
2017-01-04 16:45:00,175,90.8,69.5,0,269,0,0,66.7
2017-01-04 17:00:00,124,92.6,68.6,0,269,0,0,66.3
2017-01-04 17:15:00,120,94.7,68,0,268,0,0,66.4
2017-01-04 17:30:00,90,95.9,67.8,0,269,0,0,66.6
2017-01-04 17:45:00,94,96.6,67.7,0,201,1,0,66.7
2017-01-04 18:00:00,64,97.1,67.2,0,67,1,0,66.3
2017-01-04 18:15:00,39,97.4,66.9,0,67,0,0,66.1
2017-01-04 18:30:00,27,98.2,66.6,0,336,0,0,66.1
2017-01-04 18:45:00,14,98.5,66.1,0,336,0,0,65.6
2017-01-04 19:00:00,1,98.9,65.4,0,337,0,0,65.1
2017-01-04 19:15:00,0,99.3,65.2,0,337,0,0,65
2017-01-04 19:30:00,0,99.5,65,0,160,1,0,64.9
2017-01-04 19:45:00,0,99.5,64.9,0,72,0,0,64.8
2017-01-04 20:00:00,0,99.7,65.1,0,72,0,0,65
2017-01-04 20:15:00,0,99.9,65.1,0,70,0,0,65.1
2017-01-04 20:30:00,0,100,65.2,0,139,0,0,65.2
2017-01-04 20:45:00,0,100,65.3,0,255,0,0,65.3
2017-01-04 21:00:00,0,100,65.2,0,158,1,0,65.2
2017-01-04 21:15:00,0,100,65.1,0,314,0,0,65.1
2017-01-04 21:30:00,0,100,65,0,124,0,0,65
2017-01-04 21:45:00,0,100,64.9,0,139,1,0,64.9
2017-01-04 22:00:00,0,100,65,0,108,1,0,65
2017-01-04 22:15:00,0,100,65.1,0,127,1,0,65.1
2017-01-04 22:30:00,0,100,65.1,0,62,2,0,65.1
2017-01-04 22:45:00,0,100,65.2,0,175,2,0,65.2
2017-01-04 23:00:00,0,100,65.4,0,64,1,0,65.4
2017-01-04 23:15:00,0,100,65.6,0,155,1,0,65.6
2017-01-04 23:30:00,0,100,65.5,0,103,0,0,65.5
2017-01-04 23:45:00,0,100,65.6,0,42,0,0,65.6
2017-01-05 00:00:00,0,100,65.8,0,204,1,0,65.8
2017-01-05 00:15:00,0,100,65.4,0,172,6,1,65.4
2017-01-05 00:30:00,0,100,64.7,0,132,2,0,64.7
2017-01-05 00:45:00,0,100,65.5,0,70,2,0,65.5
2017-01-05 01:00:00,0,100,66,0,59,3,0,66
2017-01-05 01:15:00,0,100,65.9,0,96,2,0,65.9
2017-01-05 01:30:00,0,100,65.8,0,57,2,0,65.8
2017-01-05 01:45:00,0,100,65.8,0,138,1,0,65.8
2017-01-05 02:00:00,0,100,65.7,0,148,2,0,65.7
2017-01-05 02:15:00,0,100,65.6,0,57,5,0,65.6
2017-01-05 02:30:00,0,100,65.6,0,169,2,0,65.6
2017-01-05 02:45:00,0,100,65.5,0,98,3,0,65.5
2017-01-05 03:00:00,0,100,65.4,0,69,2,0,65.4
2017-01-05 03:15:00,0,100,65.5,0,220,0,0,65.5
2017-01-05 03:30:00,0,100,65.8,0,289,1,0,65.8
2017-01-05 03:45:00,0,100,65.9,0,115,1,0,65.9
2017-01-05 04:00:00,0,100,65.6,0,59,5,0,65.6
2017-01-05 04:15:00,0,100,65.6,0,66,2,0,65.6
2017-01-05 04:30:00,0,100,65.8,0,193,2,0,65.8
2017-01-05 04:45:00,0,100,65.8,0,138,1,0,65.8
2017-01-05 05:00:00,0,100,66,0,56,1,0,66
2017-01-05 05:15:00,0,100,65.9,0,101,4,0,65.9
2017-01-05 05:30:00,0,100,65.8,0,76,4,0,65.8
2017-01-05 05:45:00,0,100,65.7,0,90,2,0,65.7
2017-01-05 06:00:00,1,100,65.7,0,90,4,0,65.7
2017-01-05 06:15:00,9,100,65.8,0,124,2,0,65.8
2017-01-05 06:30:00,14,100,66,0,135,2,0,66
2017-01-05 06:45:00,47,100,66,0,125,2,0,66
2017-01-05 07:00:00,75,100,66.2,0,105,3,0,66.2
2017-01-05 07:15:00,97,100,66.3,0,101,3,0,66.3
2017-01-05 07:30:00,143,100,66.9,0,40,2,0,66.9
2017-01-05 07:45:00,212,100,67.4,0,70,5,0,67.4
2017-01-05 08:00:00,219,100,68.1,0,224,1,0,68.1
2017-01-05 08:15:00,123,100,68,0,60,3,0,68
2017-01-05 08:30:00,234,99.9,67.9,0,163,3,0,67.9
2017-01-05 08:45:00,552,99.5,70.3,0,165,2,0,70.1
2017-01-05 09:00:00,580,95.1,71.7,0,46,1,0,70.2
2017-01-05 09:15:00,609,86.5,73.8,0,76,1,0,69.5
2017-01-05 09:30:00,196,87.6,72.2,0,134,0,0,68.3
2017-01-05 09:45:00,482,89.2,72.3,0,211,3,0,68.9
2017-01-05 10:00:00,326,88.6,73.2,0,145,2,0,69.6
2017-01-05 10:15:00,148,90.3,71.9,0,162,2,0,68.9
2017-01-05 10:30:00,132,92.7,70.7,0,72,8,0,68.5
2017-01-05 10:45:00,280,94.6,70.7,0,73,5,0,69
2017-01-05 11:00:00,200,93.6,71.3,0,190,0,0,69.3
2017-01-05 11:15:00,198,92.9,71.1,0,216,0,0,68.9
2017-01-05 11:30:00,163,92.7,70.7,0,231,3,0,68.5
2017-01-05 11:45:00,364,92.5,71,0,83,1,0,68.7
2017-01-05 12:00:00,85,92,70.8,0,168,2,0,68.3
2017-01-05 12:15:00,84,95,68,0,66,6,1,66.5
2017-01-05 12:30:00,754,97.9,67.5,0,76,7,3,66.9
2017-01-05 12:45:00,736,94.4,71.5,0,88,5,0,69.8
2017-01-05 13:00:00,797,95.1,70.5,0,73,3,0,69
2017-01-05 13:15:00,954,90.8,72.5,0,175,8,0,69.6
2017-01-05 13:30:00,578,87.5,73.4,0,203,0,0,69.5
2017-01-05 13:45:00,534,86.6,73.7,0,286,0,0,69.5
2017-01-05 14:00:00,327,87.7,72.6,0,283,0,0,68.7
2017-01-05 14:15:00,329,91.6,72.1,0,279,0,0,69.5
2017-01-05 14:30:00,316,90,72.8,0,279,0,0,69.7
2017-01-05 14:45:00,270,88.2,72.8,0,279,0,0,69.1
2017-01-05 15:00:00,436,87.3,73.4,0,279,0,0,69.4
2017-01-05 15:15:00,482,86,74.1,0,299,0,0,69.7
2017-01-05 15:30:00,468,84,74.3,0,121,0,0,69.2
2017-01-05 15:45:00,207,86.3,73.4,0,14,0,0,69.1
2017-01-05 16:00:00,351,90.3,72.6,0,314,0,0,69.6
2017-01-05 16:15:00,516,84.2,74.6,0,317,0,0,69.6
2017-01-05 16:30:00,614,75.6,77.4,0,319,0,0,69.2
2017-01-05 16:45:00,273,80.1,76,0,118,0,0,69.5
2017-01-05 17:00:00,243,84.6,73.2,0,18,0,0,68.3
2017-01-05 17:15:00,226,86.1,72.7,0,18,0,0,68.3
2017-01-05 17:30:00,163,87,71.8,0,42,1,0,67.7
2017-01-05 17:45:00,95,90.6,70.1,0,79,2,0,67.2
2017-01-05 18:00:00,90,93.2,69,0,128,2,0,66.9
2017-01-05 18:15:00,57,94.6,68.3,0,60,2,0,66.7
2017-01-05 18:30:00,39,96,67.4,0,216,1,0,66.2
2017-01-05 18:45:00,23,97.1,67,0,169,2,0,66.1
2017-01-05 19:00:00,2,97.4,66.5,0,142,2,0,65.7
2017-01-05 19:15:00,0,98,66.1,0,42,2,0,65.5
2017-01-05 19:30:00,0,98.6,65.9,0,223,2,0,65.5
2017-01-05 19:45:00,0,99.2,65.9,0,56,1,0,65.7
2017-01-05 20:00:00,0,99.5,65.7,0,176,2,0,65.5
2017-01-05 20:15:00,0,99.5,65.3,0,221,3,0,65.2
2017-01-05 20:30:00,0,99.5,64.8,0,241,2,0,64.7
2017-01-05 20:45:00,0,99.5,64.3,0,286,1,0,64.2
2017-01-05 21:00:00,0,99.7,64.3,0,207,1,0,64.2
2017-01-05 21:15:00,0,99.7,64.3,0,142,2,0,64.2
2017-01-05 21:30:00,0,99.9,64.3,0,249,2,0,64.3
2017-01-05 21:45:00,0,99.9,64.4,0,66,2,0,64.4
2017-01-05 22:00:00,0,100,64.4,0,264,2,0,64.4
2017-01-05 22:15:00,0,100,64.3,0,289,1,0,64.3
2017-01-05 22:30:00,0,100,64.2,0,280,1,0,64.2
2017-01-05 22:45:00,0,99.9,64,0,144,0,0,64
2017-01-05 23:00:00,0,99.9,63.9,0,203,2,0,63.9
2017-01-05 23:15:00,0,99.9,64,0,70,1,0,64
2017-01-05 23:30:00,0,100,63.9,0,139,0,0,63.9
2017-01-05 23:45:00,0,100,64.1,0,5,0,0,64.1
2017-01-06 00:00:00,0,100,64.4,0,5,0,0,64.4
2017-01-06 00:15:00,0,100,64.4,0,5,0,0,64.4
2017-01-06 00:30:00,0,100,64.3,0,98,0,0,64.3
2017-01-06 00:45:00,0,100,64.3,0,7,0,0,64.3
2017-01-06 01:00:00,0,100,64.6,0,237,2,0,64.6
2017-01-06 01:15:00,0,100,64.5,0,124,2,0,64.5
2017-01-06 01:30:00,0,100,64.6,0,307,0,0,64.6
2017-01-06 01:45:00,0,100,64.8,0,210,2,0,64.8
2017-01-06 02:00:00,0,100,64.5,0,231,2,0,64.5
2017-01-06 02:15:00,0,100,64.5,0,156,2,0,64.5
2017-01-06 02:30:00,0,100,64.8,0,180,2,0,64.8
2017-01-06 02:45:00,0,100,65,0,70,3,0,65
2017-01-06 03:00:00,0,100,65,0,163,2,0,65
2017-01-06 03:15:00,0,100,65.3,0,112,1,0,65.3
2017-01-06 03:30:00,0,100,65.3,0,162,3,0,65.3
2017-01-06 03:45:00,0,100,65.2,0,80,4,0,65.2
2017-01-06 04:00:00,0,100,65.3,0,87,3,0,65.3
2017-01-06 04:15:00,0,100,65.3,0,169,2,0,65.3
2017-01-06 04:30:00,0,100,65.2,0,207,3,0,65.2
2017-01-06 04:45:00,0,100,65.4,0,112,2,0,65.4
2017-01-06 05:00:00,0,100,65.5,0,166,5,0,65.5
2017-01-06 05:15:00,0,100,65.3,0,118,7,1,65.3
2017-01-06 05:30:00,0,100,64.6,0,120,4,1,64.6
2017-01-06 05:45:00,0,100,64.9,0,142,4,0,64.9
2017-01-06 06:00:00,3,100,65.1,0,128,2,0,65.1
2017-01-06 06:15:00,16,100,65.4,0,128,3,0,65.4
2017-01-06 06:30:00,37,100,65.6,0,234,2,0,65.6
2017-01-06 06:45:00,76,100,66,0,136,5,0,66
2017-01-06 07:00:00,80,100,66,0,122,4,0,66
2017-01-06 07:15:00,119,100,66.5,0,124,4,0,66.5
2017-01-06 07:30:00,315,100,67.3,0,124,3,0,67.3
2017-01-06 07:45:00,409,99.5,68.8,0,166,4,0,68.6
2017-01-06 08:00:00,419,96.8,69.5,0,100,4,0,68.5
2017-01-06 08:15:00,423,94.4,70.1,0,83,3,0,68.4
2017-01-06 08:30:00,334,93.1,70.3,0,77,4,0,68.2
2017-01-06 08:45:00,265,94.2,70,0,121,3,0,68.2
2017-01-06 09:00:00,120,94.8,69.4,0,87,2,0,67.8
2017-01-06 09:15:00,280,96.6,69.7,0,220,3,0,68.7
2017-01-06 09:30:00,412,97.9,70.9,0,108,1,0,70.3
2017-01-06 09:45:00,425,95.6,72.2,0,208,1,0,70.8
2017-01-06 10:00:00,333,93.6,72,0,176,1,0,70
2017-01-06 10:15:00,382,93.2,71.5,0,262,1,0,69.4
2017-01-06 10:30:00,403,93.9,71.1,0,138,4,0,69.2
2017-01-06 10:45:00,732,90,73.2,0,110,2,0,70.1
2017-01-06 11:00:00,649,84.7,75.5,0,148,2,0,70.6
2017-01-06 11:15:00,721,78.8,77.4,0,148,3,0,70.4
2017-01-06 11:30:00,761,82.2,76.4,0,200,2,0,70.6
2017-01-06 11:45:00,990,81.8,76.3,0,208,1,0,70.4
2017-01-06 12:00:00,873,82.3,77.1,0,69,2,0,71.4
2017-01-06 12:15:00,578,81.2,76.7,0,57,0,0,70.6
2017-01-06 12:30:00,543,84,75.1,0,72,2,0,70
2017-01-06 12:45:00,549,84.2,74.5,0,80,0,0,69.5
2017-01-06 13:00:00,400,86.4,73.7,0,216,2,0,69.4
2017-01-06 13:15:00,415,86.8,73.2,0,271,0,0,69
2017-01-06 13:30:00,503,85.2,74,0,269,0,0,69.3
2017-01-06 13:45:00,328,87.3,73,0,286,1,0,69
2017-01-06 14:00:00,389,87.9,72.3,0,196,1,0,68.5
2017-01-06 14:15:00,526,85.9,73.2,0,131,0,0,68.7
2017-01-06 14:30:00,308,85.2,73,0,153,0,0,68.3
2017-01-06 14:45:00,384,86.6,72.1,0,223,0,0,67.9
2017-01-06 15:00:00,713,81.9,73.6,0,207,0,0,67.8
